group_id,type,input_text,target_text,facts,masked_rules,question,missing_rule
d556c05e-aa39-42c7-b1ab-eb9f7bb727f0,stage1_generative_cold_rough,"Given the following information:

Facts: Claire is yellow or blue

Rules:
- If someone is yellow then they are cold.
- If someone is blue then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Claire is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Claire is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is cold then they are rough.
108f1b78-8eab-40aa-aa98-1dcadfce34b7,stage1_generative_young_cold,"Given the following information:

Facts: Claire is yellow or blue

Rules:
- If someone is yellow then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Claire is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Claire is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
bf132be4-ee36-42e3-a5b6-7b789c48dae7,stage1_generative_contrapositive,"Given the following information:

Facts: Claire is yellow or blue

Rules:
- If someone is yellow then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Claire is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Claire is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
2f347480-4008-4471-b753-65b2002a0d0e,stage1_generative_cold_rough,"Given the following information:

Facts: David is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
a8f4d3db-0eeb-4349-ae8e-7a14008138c3,stage1_generative_young_cold,"Given the following information:

Facts: David is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
a8940551-7d37-4f50-9b26-09254b0980fc,stage1_generative_contrapositive,"Given the following information:

Facts: David is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
c442331b-7f7a-4fa6-a34d-0aabf2e2deb6,stage1_generative_cold_rough,"Given the following information:

Facts: Frank is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Frank is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is cold then they are rough.
0238b286-7aea-481d-bcdb-9fc33a0b852b,stage1_generative_young_cold,"Given the following information:

Facts: Frank is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Frank is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is young then they are cold.
4491aaee-ea9d-4aee-a267-ff9258042bfb,stage1_generative_contrapositive,"Given the following information:

Facts: Frank is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Frank is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is not young then they are not rough.
4641c937-abd7-4838-8861-e28e1a776d0a,stage1_generative_cold_rough,"Given the following information:

Facts: Bob is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Bob is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is cold then they are rough.
ea920d88-dc82-49a8-bb8d-ea201d1275d1,stage1_generative_young_cold,"Given the following information:

Facts: Bob is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Bob is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is young then they are cold.
c9eb8c90-f614-408a-aa59-c9b65b5284fd,stage1_generative_contrapositive,"Given the following information:

Facts: Bob is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Bob is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is not young then they are not rough.
962722e4-766c-45d9-8559-ea4d9d9649e5,stage1_generative_cold_rough,"Given the following information:

Facts: David is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
a883973b-4fd2-4e99-b9ec-787022aa2ff2,stage1_generative_young_cold,"Given the following information:

Facts: David is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
5dfe229d-0dd8-4152-beb5-9f93909a8115,stage1_generative_contrapositive,"Given the following information:

Facts: David is green or yellow

Rules:
- If someone is green then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
2cdbcc34-cc6a-47d6-b2c2-a492ff550460,stage1_generative_cold_rough,"Given the following information:

Facts: Anne is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
075c6a4d-7c5c-48c3-9a9e-e8c54f7d12e8,stage1_generative_young_cold,"Given the following information:

Facts: Anne is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
2a472686-3fd9-4c3e-b276-d061add3e47f,stage1_generative_contrapositive,"Given the following information:

Facts: Anne is green or blue

Rules:
- If someone is green then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
31ee1ba5-2430-4166-aaff-7dc38403a6b4,stage1_generative_cold_rough,"Given the following information:

Facts: Grace is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is cold then they are rough.
3d8aed9c-1678-435a-84b1-69ba407500fb,stage1_generative_young_cold,"Given the following information:

Facts: Grace is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is young then they are cold.
16d27d9b-1c70-43d8-883e-0101d2f7dc11,stage1_generative_contrapositive,"Given the following information:

Facts: Grace is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is not young then they are not rough.
00db268b-43dc-4393-8a1e-5c95f407c8fd,stage1_generative_cold_rough,"Given the following information:

Facts: Grace is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is cold then they are rough.
c81716f8-defe-4a18-a6f8-129fb73c856c,stage1_generative_young_cold,"Given the following information:

Facts: Grace is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is young then they are cold.
06bc2efc-fe76-4eee-96ba-8b55c4866efb,stage1_generative_contrapositive,"Given the following information:

Facts: Grace is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Grace is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is not young then they are not rough.
ee739e9d-1671-42c2-8a62-166ae72611c2,stage1_generative_cold_rough,"Given the following information:

Facts: David is yellow or green

Rules:
- If someone is yellow then they are cold.
- If someone is green then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
4f1779d4-ff72-4a08-a7bb-ae8a6036c980,stage1_generative_young_cold,"Given the following information:

Facts: David is yellow or green

Rules:
- If someone is yellow then they are cold.
- If someone is green then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
cd824615-71d4-4a1a-9af4-c9ae8fe4a15c,stage1_generative_contrapositive,"Given the following information:

Facts: David is yellow or green

Rules:
- If someone is yellow then they are cold.
- If someone is green then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
0ba2105e-6d01-4fc9-93ae-1843ea60901a,stage1_generative_cold_rough,"Given the following information:

Facts: Emma is yellow or red

Rules:
- If someone is yellow then they are cold.
- If someone is red then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is cold then they are rough.
2b5bd57c-7640-4216-9b90-c78259343964,stage1_generative_young_cold,"Given the following information:

Facts: Emma is yellow or red

Rules:
- If someone is yellow then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is young then they are cold.
6ba862ed-22e6-4cdd-ae72-4a02f3d39938,stage1_generative_contrapositive,"Given the following information:

Facts: Emma is yellow or red

Rules:
- If someone is yellow then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is not young then they are not rough.
52ef19db-8729-49bb-97ea-2d64b73fb3d0,stage1_generative_cold_rough,"Given the following information:

Facts: Anne is red or green

Rules:
- If someone is red then they are cold.
- If someone is green then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
3e280411-4424-4151-9038-cbb6b7c2f8a6,stage1_generative_young_cold,"Given the following information:

Facts: Anne is red or green

Rules:
- If someone is red then they are cold.
- If someone is green then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
d5454842-3c2c-467d-910b-28a197f3eec8,stage1_generative_contrapositive,"Given the following information:

Facts: Anne is red or green

Rules:
- If someone is red then they are cold.
- If someone is green then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Anne is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
daaa4a2c-6a18-4136-9499-5ff92202afc1,stage1_generative_cold_rough,"Given the following information:

Facts: Helen is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
f7c40b1d-4b97-4355-821d-53ea70035470,stage1_generative_young_cold,"Given the following information:

Facts: Helen is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
be9007d6-242b-4a2e-9d42-5bea480d9f5b,stage1_generative_contrapositive,"Given the following information:

Facts: Helen is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
ffa30815-826c-4c44-b33d-543c7ffadb87,stage1_generative_cold_rough,"Given the following information:

Facts: Helen is red or blue

Rules:
- If someone is red then they are cold.
- If someone is blue then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
5689a56a-50a3-4161-a586-07545f30cb38,stage1_generative_young_cold,"Given the following information:

Facts: Helen is red or blue

Rules:
- If someone is red then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
3a8f6d26-b4b8-4b78-9f49-4f87ddd42221,stage1_generative_contrapositive,"Given the following information:

Facts: Helen is red or blue

Rules:
- If someone is red then they are cold.
- If someone is blue then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Helen is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
e13c70be-5c0e-445d-b44f-97f2ebbff0b3,stage1_generative_cold_rough,"Given the following information:

Facts: David is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
81cade6a-4d05-420a-ab3f-f5007cc00502,stage1_generative_young_cold,"Given the following information:

Facts: David is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
c1ace90e-4794-4e4c-abbe-4089b1f4665a,stage1_generative_contrapositive,"Given the following information:

Facts: David is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
56ce99ac-21b6-4369-b0fd-c3b9ecb4a017,stage1_generative_cold_rough,"Given the following information:

Facts: Emma is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is cold then they are rough.
cdb26fc2-f7ef-4973-bae9-5e79bd282ef7,stage1_generative_young_cold,"Given the following information:

Facts: Emma is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is not young then they are not rough.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is young then they are cold.,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is young then they are cold.
751eae5e-f754-4257-babf-c432fd5194b0,stage1_generative_contrapositive,"Given the following information:

Facts: Emma is blue or yellow

Rules:
- If someone is blue then they are cold.
- If someone is yellow then they are cold.
- If someone is cold then they are rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: Emma is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is not young then they are not rough.,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is not young then they are not rough.
127969f8-d6cf-4b12-b2b5-447297a014cf,stage1_generative_cold_rough,"Given the following information:

Facts: David is green or red

Rules:
- If someone is green then they are cold.
- If someone is red then they are cold.
- If someone is not young then they are not rough.
- If someone is young then they are cold.
- If someone is young then they are nice.

Question: Q1: David is cold.

One critical rule is missing from the rules above. Based on the facts and question, what is the missing rule?

Missing rule:",If someone is cold then they are rough.,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
