group_id,type,context,candidate_0,candidate_1,candidate_2,candidate_3,correct_answer,facts,masked_rules,question,missing_rule
f9a81513-d88d-4116-a5b2-ab293967b95e,stage1_bert_young_cold,Facts: Claire is yellow or blue Rules: If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is yellow then they are cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,1,Claire is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
70a009b4-28c0-48eb-8221-23ef142f988b,stage1_bert_contrapositive,Facts: Claire is yellow or blue Rules: If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is blue then they are cold.,If someone is yellow then they are cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,2,Claire is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
62a5d398-ed55-4047-b8fd-eab4d68cb305,stage1_bert_cold_rough,Facts: David is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is blue then they are cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is cold then they are nice.,1,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
c6747021-e1de-456d-9311-2c2c52ffb8f5,stage1_bert_young_cold,Facts: David is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is green then they are cold.,If someone is young then they are rough.,0,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
02136041-9d6c-498c-83c1-a1b36b09e071,stage1_bert_contrapositive,Facts: David is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is blue then they are cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is green then they are cold.,1,David is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
38dccbd8-e5aa-4364-ae42-77631e6d1aa1,stage1_bert_cold_rough,Facts: Frank is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Frank is cold.,If someone is yellow then they are cold.,If someone is cold then they are nice.,If someone is blue then they are cold.,If someone is cold then they are rough.,3,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is cold then they are rough.
65777f50-a0e7-4df7-8bd6-0e344b09b2fb,stage1_bert_young_cold,Facts: Frank is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Frank is cold.,If someone is young then they are rough.,If someone is blue then they are cold.,If someone is yellow then they are cold.,If someone is young then they are cold.,3,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is young then they are cold.
ab069828-7656-4658-bf18-bfa4dd679cb4,stage1_bert_contrapositive,Facts: Frank is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Frank is cold.,If someone is yellow then they are cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is blue then they are cold.,1,Frank is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is not young then they are not rough.
6d0a4ff7-718b-4a18-a66b-6d5bd39f0f92,stage1_bert_cold_rough,Facts: Bob is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is cold then they are nice.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is cold then they are rough.,3,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is cold then they are rough.
94616193-fa2f-4215-b3fd-89de4fd83128,stage1_bert_young_cold,Facts: Bob is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is young then they are rough.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is yellow then they are cold.,2,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is young then they are cold.
23bba554-ea5d-45cd-8fc9-02f6c71d0ca7,stage1_bert_contrapositive,Facts: Bob is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is green then they are cold.,If someone is yellow then they are cold.,0,Bob is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is not young then they are not rough.
d2167be6-f4d7-4932-8abe-f4ef6b2736ad,stage1_bert_cold_rough,Facts: David is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are rough.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is yellow then they are cold.,0,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
ef196a5c-6c40-4533-a89a-06e12b4df6ae,stage1_bert_young_cold,Facts: David is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is yellow then they are cold.,If someone is young then they are rough.,If someone is green then they are cold.,If someone is young then they are cold.,3,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
0c260448-84d8-485e-8565-5a7e40438e1c,stage1_bert_contrapositive,Facts: David is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is yellow then they are cold.,If someone is happy then they are sad.,If someone is green then they are cold.,If someone is not young then they are not rough.,3,David is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
b337a107-0ba1-4550-9742-685c249450d9,stage1_bert_cold_rough,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is cold then they are nice.,If someone is blue then they are cold.,If someone is cold then they are rough.,3,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
6ed5c50f-aa12-4cb2-9213-fc75ba4546c1,stage1_bert_young_cold,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,If someone is young then they are cold.,3,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
09853ef9-8446-4188-b2b1-96d81e139fee,stage1_bert_contrapositive,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is happy then they are sad.,If someone is blue then they are cold.,If someone is not young then they are not rough.,3,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
ba2c1c5f-6e01-4731-bea5-cbb2dce7f85d,stage1_bert_cold_rough,Facts: Grace is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is yellow then they are cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is blue then they are cold.,2,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is cold then they are rough.
f3fbd6d4-c561-4a19-9a7f-30ff7c88e930,stage1_bert_young_cold,Facts: Grace is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is blue then they are cold.,If someone is young then they are rough.,If someone is yellow then they are cold.,If someone is young then they are cold.,3,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is young then they are cold.
48c6b6b6-0a58-47ba-8a54-4c9280570cd6,stage1_bert_contrapositive,Facts: Grace is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is not young then they are not rough.,If someone is blue then they are cold.,If someone is yellow then they are cold.,If someone is happy then they are sad.,0,Grace is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is not young then they are not rough.
28da750e-7577-49c5-895d-c63a06f605b3,stage1_bert_cold_rough,Facts: Grace is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is green then they are cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is red then they are cold.,2,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is cold then they are rough.
8542502a-e964-41a9-992b-c88369a6f7a2,stage1_bert_young_cold,Facts: Grace is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is red then they are cold.,If someone is young then they are cold.,If someone is young then they are rough.,If someone is green then they are cold.,1,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is young then they are cold.
deec3213-2c91-45e7-bd2e-617b97f81dcf,stage1_bert_contrapositive,Facts: Grace is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is happy then they are sad.,If someone is red then they are cold.,If someone is green then they are cold.,If someone is not young then they are not rough.,3,Grace is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is not young then they are not rough.
decaec7d-19cc-4ddc-bfda-76505e3e2d0b,stage1_bert_cold_rough,Facts: David is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is yellow then they are cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is cold then they are nice.,1,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
70b1e454-646f-487d-aa29-197c44b4eefe,stage1_bert_young_cold,Facts: David is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is yellow then they are cold.,If someone is young then they are rough.,If someone is green then they are cold.,If someone is young then they are cold.,3,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
fc4527bb-5554-4780-ad44-4798b8ab959a,stage1_bert_contrapositive,Facts: David is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is happy then they are sad.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is not young then they are not rough.,3,David is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
5c329d26-5bbf-4e9e-bf57-fe5e459d262b,stage1_bert_cold_rough,Facts: Emma is yellow or red Rules: If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is yellow then they are cold.,If someone is cold then they are nice.,If someone is red then they are cold.,If someone is cold then they are rough.,3,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is cold then they are rough.
f2e665fd-8e6a-4d2b-a033-bc9f42ac1345,stage1_bert_young_cold,Facts: Emma is yellow or red Rules: If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is young then they are cold.,If someone is yellow then they are cold.,If someone is young then they are rough.,If someone is red then they are cold.,0,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is young then they are cold.
a097ee95-d400-40e9-95ab-67637b4a7048,stage1_bert_contrapositive,Facts: Emma is yellow or red Rules: If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is happy then they are sad.,If someone is yellow then they are cold.,If someone is not young then they are not rough.,If someone is red then they are cold.,2,Emma is yellow or red,If someone is yellow then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is not young then they are not rough.
aff32306-ea2d-4660-a6c1-29c9ddf851db,stage1_bert_cold_rough,Facts: Anne is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is cold then they are rough.,3,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
6301892b-c485-437f-8913-792c00551d94,stage1_bert_young_cold,Facts: Anne is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is young then they are rough.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is young then they are cold.,3,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
37bdd505-e097-44ea-9a43-6b0c1207070a,stage1_bert_contrapositive,Facts: Anne is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is red then they are cold.,If someone is not young then they are not rough.,If someone is green then they are cold.,If someone is happy then they are sad.,1,Anne is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
9c4bc54e-f2de-4fe6-8cb0-23f41e61a457,stage1_bert_cold_rough,Facts: Helen is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is yellow then they are cold.,If someone is blue then they are cold.,If someone is cold then they are rough.,If someone is cold then they are nice.,2,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
e1640246-32cf-4679-a2f6-f1b606ea822c,stage1_bert_young_cold,Facts: Helen is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is young then they are cold.,If someone is yellow then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,0,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
96a7b67d-77db-494c-83c8-d3ae4982949f,stage1_bert_contrapositive,Facts: Helen is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is happy then they are sad.,If someone is not young then they are not rough.,If someone is blue then they are cold.,If someone is yellow then they are cold.,1,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
1aa17ae5-ecbc-48d7-bcb7-ee590db358be,stage1_bert_cold_rough,Facts: Helen is red or blue Rules: If someone is red then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is cold then they are nice.,If someone is blue then they are cold.,If someone is red then they are cold.,If someone is cold then they are rough.,3,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
ca7476d9-3d50-4dbf-a762-1fd466ec3577,stage1_bert_young_cold,Facts: Helen is red or blue Rules: If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,If someone is red then they are cold.,0,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
e2298663-acc7-4a49-89b5-7a46e6e0a80a,stage1_bert_contrapositive,Facts: Helen is red or blue Rules: If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is happy then they are sad.,If someone is red then they are cold.,If someone is not young then they are not rough.,If someone is blue then they are cold.,2,Helen is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
ab078952-a864-4f2d-9983-e8ea6f40ff6a,stage1_bert_cold_rough,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is cold then they are rough.,If someone is red then they are cold.,2,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
9646810a-04fc-4cd8-9483-57c99e68c5ad,stage1_bert_young_cold,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is young then they are cold.,If someone is red then they are cold.,If someone is young then they are rough.,If someone is green then they are cold.,0,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
ffc80fe0-f51d-4951-9cdd-f39ca9193e70,stage1_bert_contrapositive,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is green then they are cold.,If someone is red then they are cold.,0,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
d029a956-906b-4512-8cc8-c1e9e39e0f1f,stage1_bert_cold_rough,Facts: Emma is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is blue then they are cold.,If someone is cold then they are nice.,If someone is yellow then they are cold.,If someone is cold then they are rough.,3,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is cold then they are rough.
7848f87f-cf24-450d-bd68-7684b91d3250,stage1_bert_young_cold,Facts: Emma is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is yellow then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,If someone is young then they are cold.,3,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is young then they are cold.
7b4e5e56-2586-413a-8d79-47c8c98e8b78,stage1_bert_contrapositive,Facts: Emma is blue or yellow Rules: If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is blue then they are cold.,If someone is not young then they are not rough.,If someone is yellow then they are cold.,If someone is happy then they are sad.,1,Emma is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is not young then they are not rough.
bd8efd80-ee2c-4fef-92cb-d721f001a27c,stage1_bert_cold_rough,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is cold then they are nice.,0,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
e8ee0fc1-c9fd-47eb-ace1-ac7dcae54e09,stage1_bert_young_cold,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is young then they are cold.,If someone is young then they are rough.,2,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
e547e1ae-f39e-4ce0-8801-860be59609bb,stage1_bert_contrapositive,Facts: David is green or red Rules: If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is happy then they are sad.,If someone is green then they are cold.,If someone is not young then they are not rough.,If someone is red then they are cold.,2,David is green or red,If someone is green then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
29cadd1a-e400-4185-81c2-4ef0ea5f0b3e,stage1_bert_cold_rough,Facts: David is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is cold then they are nice.,If someone is red then they are cold.,0,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
20c6b085-77b7-42c0-a756-d32c2f809a47,stage1_bert_young_cold,Facts: David is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is young then they are cold.,If someone is red then they are cold.,If someone is green then they are cold.,If someone is young then they are rough.,0,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
